issue_id,issue,time,issue_time,category,description,topic,mark,abnormal_behavior,car_id,region,channel,platform,disengage_type,reviewed_status,version,safety_level,create_time
ISS-0881-A1QEZ1,Lane boundary flicker,2026-06-16 02:44:14,1781603054780,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The issue is useful for scenario-library expansion.,Lane boundary flicker,"[""triage"", ""manual_takeover""]","[""hesitation""]",CAR-644,beijing_yizhuang,fleet_replay,7,1,1,ads_2026.07.0-beta,S0,1781609534780
ISS-0882-EEOBUZ,Steering oscillation,2026-06-10 09:57:59,1781110679636,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The record is suitable for module-owner follow-up.,Steering oscillation,"[""route_blocker""]","[""route_deviation""]",CAR-894,phoenix,PERFTEST,3,0,1,ads_2026.07.0-beta,S2,1781116379636
ISS-0883-2BIK85,Late lane-change decision,2026-06-06 22:12:28,1780809148328,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""manual_takeover"", ""regression"", ""triage""]",[],CAR-619,guangzhou,PERFTEST,8,0,1,ads_2026.06.3,S1,1780811488328
ISS-0884-7AR89U,Gear state delay,2026-06-11 06:17:59,1781183879803,vehicle_interface,The reported gear state lagged behind the command state. The vehicle waited before continuing the low-speed maneuver. The event was closed after offline triage.,Gear state delay,"[""low_confidence""]",[],CAR-626,las_vegas,simulation,3,0,1,ads_2026.07.0-beta,S2,1781188019803
ISS-0885-3V6LHT,Unstable cut-in prediction,2026-06-07 04:31:28,1780831888982,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The case should be compared against the latest regression run.,Unstable cut-in prediction,"[""triage"", ""stuck"", ""regression""]","[""route_deviation""]",CAR-858,seattle,fleet_replay,7,0,1,ads_2026.06.3,S3,1780835128982
ISS-0886-E7TE76,Late lane-change decision,2026-06-05 01:03:08,1780646588071,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""safety_review""]","[""hard_brake""]",CAR-960,phoenix,road_test,8,2,0,ads_2026.06.3,S2,1780651988071
ISS-0887-BW8RTA,Lane boundary flicker,2026-06-04 16:14:38,1780614878273,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The record is suitable for module-owner follow-up.,Lane boundary flicker,"[""triage""]","[""tracking_error"", ""late_response""]",CAR-350,austin,DHMI,7,0,1,ads_2026.06.2,S0,1780616858273
ISS-0888-SUFQMM,Late object detection,2026-06-06 18:36:02,1780796162326,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The case should be compared against the latest regression run.,Late object detection,"[""route_blocker"", ""comfort""]","[""route_deviation""]",CAR-689,beijing_yizhuang,road_test,7,0,1,ads_2026.06.3,S0,1780800902326
ISS-0889-AVGO44,Missing lane attribute,2026-06-10 00:55:43,1781078143544,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The issue is useful for scenario-library expansion.,Missing lane attribute,"[""stuck""]","[""false_detection"", ""route_deviation""]",CAR-514,las_vegas,fleet_replay,8,0,0,ads_2026.06.2,S3,1781084983544
ISS-0890-LCMZQQ,Over-conservative yield,2026-06-07 00:19:03,1780816743382,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The issue is useful for scenario-library expansion.,Over-conservative yield,"[""triage""]","[""false_detection"", ""late_response""]",CAR-541,guangzhou,simulation,3,1,1,ads_2026.06.2,S2,1780823403382
ISS-0891-0AUSK2,Scenario replay mismatch,2026-06-15 22:08:09,1781586489477,simulation,A replayed scenario diverged from the recorded ego speed profile. The discrepancy was isolated to simulation actor timing. The record is suitable for module-owner follow-up.,Scenario replay mismatch,"[""stuck"", ""safety_review""]","[""tracking_error"", ""hard_brake""]",CAR-150,las_vegas,simulation,3,0,0,ads_2026.06.1,S0,1781596569477
ISS-0892-X3VB6I,Speed limit mismatch,2026-06-12 07:44:47,1781275487344,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The issue is useful for scenario-library expansion.,Speed limit mismatch,"[""hard_brake"", ""route_blocker""]","[""hesitation""]",CAR-488,guangzhou,fleet_replay,8,0,0,ads_2026.06.3,S1,1781278547344
ISS-0893-XPLA5Y,CAN signal dropout,2026-06-13 06:14:36,1781356476055,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The issue is useful for scenario-library expansion.,CAN signal dropout,"[""route_blocker"", ""bad_case""]","[""jerk"", ""hard_brake""]",CAR-189,austin,PERFTEST,3,0,1,ads_2026.06.2,S3,1781365056055
ISS-0894-AMZ7B6,Gear state delay,2026-06-18 16:38:54,1781825934912,vehicle_interface,The reported gear state lagged behind the command state. The vehicle waited before continuing the low-speed maneuver. The event was closed after offline triage.,Gear state delay,"[""hard_brake"", ""low_confidence"", ""stuck""]","[""jerk"", ""hard_brake""]",CAR-544,beijing_yizhuang,fleet_replay,7,0,0,ads_2026.06.2,S3,1781835954912
ISS-0895-AXHLZN,GNSS degradation,2026-06-13 19:51:24,1781405484920,localization,GNSS quality dropped near tall buildings. The fused pose remained usable with higher uncertainty. The issue is useful for scenario-library expansion.,GNSS degradation,"[""triage""]","[""late_response""]",CAR-560,seattle,PERFTEST,7,0,0,ads_2026.06.2,S2,1781413164920
ISS-0896-NKIW6I,Unstable cut-in prediction,2026-06-15 02:14:07,1781514847814,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""bad_case"", ""manual_takeover""]",[],CAR-225,seattle,PERFTEST,7,0,1,ads_2026.06.1,S0,1781518627814
ISS-0897-Q2H5TE,Uncomfortable stop profile,2026-06-07 19:58:17,1780887497877,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""route_blocker"", ""manual_takeover"", ""regression""]",[],CAR-507,san_francisco,DHMI,7,0,1,ads_2026.06.3,S3,1780889297877
ISS-0898-C4RWR0,Steering oscillation,2026-06-12 03:52:33,1781261553954,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The event was closed after offline triage.,Steering oscillation,"[""comfort"", ""low_confidence""]","[""tracking_error"", ""hard_brake""]",CAR-945,san_francisco,fleet_replay,3,1,1,ads_2026.07.0-beta,S2,1781262993954
ISS-0899-HIWR1E,Duplicate issue record,2026-06-18 07:41:38,1781793698348,data_platform,Two issue records referenced the same event window. The duplicate can be merged during manual review. The record is suitable for module-owner follow-up.,Duplicate issue record,"[""hard_brake""]","[""hesitation""]",CAR-330,phoenix,DHMI,8,2,1,ads_2026.06.2,S1,1781795738348
ISS-0900-FH8N9I,Speed limit mismatch,2026-06-04 09:05:37,1780589137316,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The case should be compared against the latest regression run.,Speed limit mismatch,"[""low_confidence"", ""comfort""]",[],CAR-326,austin,DHMI,3,0,0,ads_2026.06.1,S1,1780595437316
ISS-0901-OWB1FY,CAN signal dropout,2026-06-09 11:02:53,1781028173691,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The issue is useful for scenario-library expansion.,CAN signal dropout,"[""comfort"", ""stuck""]","[""hard_brake"", ""false_detection""]",CAR-647,las_vegas,fleet_replay,7,0,1,ads_2026.07.0-beta,S1,1781037533691
ISS-0902-X59J3U,Unstable cut-in prediction,2026-06-05 07:43:59,1780670639263,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The record is suitable for module-owner follow-up.,Unstable cut-in prediction,"[""triage""]","[""takeover""]",CAR-746,seattle,PERFTEST,3,0,0,ads_2026.06.1,S2,1780675919263
ISS-0903-MDWKOM,Destination approach loop,2026-06-07 16:04:12,1780873452691,routing,The route near the destination contained a short loop. Planning rejected the loop after re-evaluating the terminal segment. The event was closed after offline triage.,Destination approach loop,"[""low_confidence""]","[""route_deviation"", ""hesitation""]",CAR-923,san_francisco,road_test,8,0,1,ads_2026.06.1,S0,1780879752691
ISS-0904-IG3667,False positive obstacle,2026-06-10 03:09:50,1781086190760,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The record is suitable for module-owner follow-up.,False positive obstacle,"[""route_blocker"", ""stuck"", ""regression""]",[],CAR-648,phoenix,PERFTEST,3,0,1,ads_2026.07.0-beta,S2,1781094530760
ISS-0905-DZM9BM,Uncomfortable stop profile,2026-06-08 12:07:26,1780945646614,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The event was closed after offline triage.,Uncomfortable stop profile,"[""route_blocker""]",[],CAR-801,guangzhou,road_test,8,0,0,ads_2026.06.1,S0,1780953506614
ISS-0906-3C6LIF,Pedestrian intent uncertainty,2026-06-11 01:25:54,1781166354117,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The record is suitable for module-owner follow-up.,Pedestrian intent uncertainty,"[""low_confidence"", ""comfort"", ""triage""]","[""route_deviation""]",CAR-891,beijing_yizhuang,fleet_replay,7,0,0,ads_2026.07.0-beta,S0,1781175954117
ISS-0907-MFDXUZ,False positive obstacle,2026-06-04 08:31:55,1780587115494,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The issue is useful for scenario-library expansion.,False positive obstacle,"[""route_blocker"", ""regression"", ""manual_takeover""]",[],CAR-845,phoenix,road_test,3,0,1,ads_2026.07.0-beta,S2,1780596475494
ISS-0908-R7IAYE,Brake command spike,2026-06-18 14:23:18,1781817798393,control,A short brake command spike occurred after a lead-vehicle update. The speed recovered quickly without driver intervention. The event was closed after offline triage.,Brake command spike,"[""bad_case""]","[""hesitation"", ""route_deviation""]",CAR-334,phoenix,DHMI,3,0,1,ads_2026.06.1,S1,1781821038393
ISS-0909-9E2US5,Scenario replay mismatch,2026-06-09 14:31:35,1781040695331,simulation,A replayed scenario diverged from the recorded ego speed profile. The discrepancy was isolated to simulation actor timing. The event was closed after offline triage.,Scenario replay mismatch,"[""bad_case"", ""triage"", ""route_blocker""]","[""tracking_error"", ""jerk""]",CAR-714,austin,road_test,7,0,1,ads_2026.06.3,S1,1781042255331
ISS-0910-FAU1HW,Steering oscillation,2026-06-12 00:12:55,1781248375556,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The case should be compared against the latest regression run.,Steering oscillation,"[""bad_case""]",[],CAR-974,phoenix,PERFTEST,7,1,1,ads_2026.06.1,S3,1781249695556
ISS-0911-7AUL3H,Pedestrian intent uncertainty,2026-06-11 14:39:23,1781213963997,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The event was closed after offline triage.,Pedestrian intent uncertainty,"[""low_confidence"", ""triage"", ""hard_brake""]","[""false_detection""]",CAR-266,phoenix,simulation,8,2,1,ads_2026.06.1,S2,1781214803997
ISS-0912-2JQZRV,Over-conservative yield,2026-06-10 22:11:13,1781154673796,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The event was closed after offline triage.,Over-conservative yield,"[""triage"", ""manual_takeover"", ""regression""]","[""false_detection""]",CAR-754,phoenix,simulation,7,0,1,ads_2026.07.0-beta,S2,1781163613796
ISS-0913-W44SIX,Throttle lag,2026-06-04 14:19:35,1780607975664,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The case should be compared against the latest regression run.,Throttle lag,"[""manual_takeover"", ""stuck""]","[""false_detection""]",CAR-217,seattle,DHMI,7,0,1,ads_2026.07.0-beta,S2,1780611395664
ISS-0914-XR2FZ4,Outdated construction geometry,2026-06-16 18:33:29,1781660009121,mapping,Map geometry did not match temporary construction cones. Perception provided the primary boundary signal for the segment. The issue is useful for scenario-library expansion.,Outdated construction geometry,"[""triage""]","[""late_response"", ""false_detection""]",CAR-409,beijing_yizhuang,road_test,3,0,0,ads_2026.07.0-beta,S3,1781663429121
ISS-0915-PJQ8FE,Lane boundary flicker,2026-06-07 17:44:17,1780879457853,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The event was closed after offline triage.,Lane boundary flicker,"[""manual_takeover""]",[],CAR-465,las_vegas,DHMI,8,1,1,ads_2026.06.1,S2,1780890137853
ISS-0916-X8A372,False positive obstacle,2026-06-05 15:31:51,1780698711792,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The event was closed after offline triage.,False positive obstacle,"[""safety_review"", ""low_confidence""]","[""hard_brake""]",CAR-903,guangzhou,DHMI,3,0,1,ads_2026.07.0-beta,S2,1780705311792
ISS-0917-KYB20C,Door status inconsistency,2026-06-04 03:52:18,1780570338285,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The record is suitable for module-owner follow-up.,Door status inconsistency,"[""comfort"", ""manual_takeover""]","[""false_detection"", ""takeover""]",CAR-477,guangzhou,road_test,7,1,1,ads_2026.06.1,S2,1780570638285
ISS-0918-BADJED,Missing lane attribute,2026-06-02 15:06:13,1780437973439,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The event was closed after offline triage.,Missing lane attribute,"[""comfort""]",[],CAR-596,beijing_yizhuang,PERFTEST,3,0,0,ads_2026.06.1,S0,1780442713439
ISS-0919-D7DUBD,Over-conservative yield,2026-06-14 23:43:37,1781505817626,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The issue is useful for scenario-library expansion.,Over-conservative yield,"[""hard_brake""]","[""route_deviation""]",CAR-128,phoenix,PERFTEST,3,0,1,ads_2026.06.3,S1,1781509297626
ISS-0920-NSWKLF,Speed limit mismatch,2026-06-16 02:37:52,1781602672085,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The event was closed after offline triage.,Speed limit mismatch,"[""comfort"", ""bad_case"", ""triage""]","[""takeover""]",CAR-879,guangzhou,simulation,3,0,1,ads_2026.06.1,S0,1781608492085
ISS-0921-71CSXT,Throttle lag,2026-06-02 03:46:30,1780397190864,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The event was closed after offline triage.,Throttle lag,"[""comfort""]","[""hesitation""]",CAR-887,phoenix,fleet_replay,8,0,1,ads_2026.06.2,S1,1780399950864
ISS-0922-OZIZ0G,Unstable cut-in prediction,2026-06-11 20:31:50,1781235110440,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""bad_case"", ""route_blocker"", ""safety_review""]",[],CAR-295,phoenix,DHMI,7,0,1,ads_2026.06.2,S1,1781243630440
ISS-0923-6YN7PY,Cyclist trajectory drift,2026-06-15 06:42:18,1781530938074,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The case should be compared against the latest regression run.,Cyclist trajectory drift,"[""comfort"", ""hard_brake""]","[""takeover""]",CAR-891,seattle,fleet_replay,8,0,1,ads_2026.06.3,S1,1781535498074
ISS-0924-KMXHHM,Cyclist trajectory drift,2026-06-10 00:53:43,1781078023089,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The case should be compared against the latest regression run.,Cyclist trajectory drift,"[""safety_review""]","[""route_deviation"", ""late_response""]",CAR-231,phoenix,road_test,3,0,1,ads_2026.06.1,S2,1781085523089
ISS-0925-2ELSP0,Late lane-change decision,2026-06-04 06:13:13,1780578793230,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""triage""]",[],CAR-370,phoenix,DHMI,3,1,0,ads_2026.07.0-beta,S2,1780584013230
ISS-0926-NMVD2H,Lane boundary flicker,2026-06-05 23:30:18,1780727418772,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The issue is useful for scenario-library expansion.,Lane boundary flicker,"[""regression"", ""manual_takeover"", ""route_blocker""]",[],CAR-703,phoenix,DHMI,8,0,1,ads_2026.06.3,S2,1780730598772
ISS-0927-WV3BY9,False positive obstacle,2026-06-18 07:44:02,1781793842921,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The case should be compared against the latest regression run.,False positive obstacle,"[""regression"", ""safety_review""]",[],CAR-547,beijing_yizhuang,road_test,3,0,1,ads_2026.06.3,S0,1781794622921
ISS-0928-9OWDVU,Lane boundary flicker,2026-06-07 04:24:31,1780831471305,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The record is suitable for module-owner follow-up.,Lane boundary flicker,"[""stuck"", ""triage""]","[""jerk"", ""late_response""]",CAR-747,seattle,simulation,8,2,0,ads_2026.06.2,S3,1780839691305
ISS-0929-SR7HVE,Heading drift,2026-06-02 08:54:55,1780415695940,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The case should be compared against the latest regression run.,Heading drift,"[""route_blocker"", ""comfort""]",[],CAR-912,phoenix,simulation,8,0,0,ads_2026.06.1,S0,1780421695940
ISS-0930-7XULKU,Sensor latency model gap,2026-06-09 12:40:36,1781034036223,simulation,The simulated sensor stream did not match production latency assumptions. Prediction confidence differed from on-road behavior. The record is suitable for module-owner follow-up.,Sensor latency model gap,"[""low_confidence"", ""stuck"", ""safety_review""]","[""false_detection"", ""jerk""]",CAR-834,san_francisco,PERFTEST,8,0,0,ads_2026.07.0-beta,S3,1781040756223
ISS-0931-9TSMIM,Destination approach loop,2026-06-14 09:28:45,1781454525993,routing,The route near the destination contained a short loop. Planning rejected the loop after re-evaluating the terminal segment. The event was closed after offline triage.,Destination approach loop,"[""route_blocker""]",[],CAR-676,phoenix,fleet_replay,7,0,0,ads_2026.07.0-beta,S3,1781458845993
ISS-0932-5N1XA6,Late lane-change decision,2026-06-18 22:27:47,1781846867070,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""safety_review"", ""low_confidence"", ""triage""]","[""hard_brake""]",CAR-519,guangzhou,DHMI,3,0,1,ads_2026.06.3,S0,1781847467070
ISS-0933-OLNGQK,Unstable cut-in prediction,2026-06-04 18:12:11,1780621931742,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The issue is useful for scenario-library expansion.,Unstable cut-in prediction,"[""regression"", ""manual_takeover"", ""low_confidence""]","[""hesitation"", ""late_response""]",CAR-492,las_vegas,fleet_replay,8,0,0,ads_2026.06.3,S3,1780632191742
ISS-0934-9L8ADY,Pedestrian intent uncertainty,2026-06-14 07:38:05,1781447885554,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The issue is useful for scenario-library expansion.,Pedestrian intent uncertainty,"[""bad_case"", ""regression""]","[""tracking_error""]",CAR-133,guangzhou,DHMI,7,0,0,ads_2026.06.3,S3,1781453705554
ISS-0935-I5BWRM,Pedestrian intent uncertainty,2026-06-04 05:17:03,1780575423235,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The case should be compared against the latest regression run.,Pedestrian intent uncertainty,"[""stuck"", ""comfort""]",[],CAR-342,guangzhou,DHMI,7,0,0,ads_2026.06.2,S1,1780578603235
ISS-0936-H9L7U4,Lane boundary flicker,2026-06-16 23:40:50,1781678450246,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The event was closed after offline triage.,Lane boundary flicker,"[""low_confidence"", ""route_blocker"", ""hard_brake""]","[""tracking_error""]",CAR-139,las_vegas,road_test,8,0,1,ads_2026.07.0-beta,S0,1781683610246
ISS-0937-6TYRQE,Unstable cut-in prediction,2026-06-02 01:02:26,1780387346565,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""safety_review"", ""bad_case""]","[""hard_brake"", ""takeover""]",CAR-775,austin,PERFTEST,8,0,0,ads_2026.06.1,S1,1780389386565
ISS-0938-316AAX,CAN signal dropout,2026-06-17 02:39:00,1781689140943,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The record is suitable for module-owner follow-up.,CAN signal dropout,"[""manual_takeover"", ""hard_brake""]","[""hesitation"", ""hard_brake""]",CAR-539,phoenix,road_test,3,0,1,ads_2026.06.1,S3,1781693520943
ISS-0939-LYOIAP,Brake command spike,2026-06-08 04:35:22,1780918522725,control,A short brake command spike occurred after a lead-vehicle update. The speed recovered quickly without driver intervention. The issue is useful for scenario-library expansion.,Brake command spike,"[""low_confidence"", ""stuck""]",[],CAR-872,beijing_yizhuang,fleet_replay,7,0,1,ads_2026.06.1,S2,1780926202725
ISS-0940-J6U3YR,Cyclist trajectory drift,2026-06-10 21:46:20,1781153180133,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The issue is useful for scenario-library expansion.,Cyclist trajectory drift,"[""regression""]","[""jerk"", ""takeover""]",CAR-672,seattle,PERFTEST,8,0,0,ads_2026.07.0-beta,S3,1781155040133
ISS-0941-8HBDBW,False positive obstacle,2026-06-01 11:12:03,1780337523923,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The case should be compared against the latest regression run.,False positive obstacle,"[""triage"", ""manual_takeover"", ""stuck""]","[""tracking_error""]",CAR-850,phoenix,simulation,7,0,0,ads_2026.06.3,S2,1780345863923
ISS-0942-KG931X,Over-conservative yield,2026-06-08 06:36:39,1780925799001,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The case should be compared against the latest regression run.,Over-conservative yield,"[""low_confidence"", ""route_blocker"", ""safety_review""]",[],CAR-541,austin,road_test,3,1,1,ads_2026.06.1,S1,1780933599001
ISS-0943-7OEDOH,Gear state delay,2026-06-17 10:24:11,1781717051915,vehicle_interface,The reported gear state lagged behind the command state. The vehicle waited before continuing the low-speed maneuver. The case should be compared against the latest regression run.,Gear state delay,"[""hard_brake"", ""safety_review"", ""comfort""]",[],CAR-257,beijing_yizhuang,PERFTEST,3,0,0,ads_2026.06.1,S2,1781724071915
ISS-0944-2KMJ5C,Missing annotation field,2026-06-01 02:19:22,1780305562732,data_platform,The issue record lacked one annotation field required by downstream review. The remaining fields were sufficient for triage. The event was closed after offline triage.,Missing annotation field,"[""stuck"", ""triage"", ""comfort""]","[""hard_brake"", ""late_response""]",CAR-979,austin,simulation,7,0,1,ads_2026.06.1,S2,1780305862732
ISS-0945-0TG67M,Heading drift,2026-06-10 22:06:33,1781154393069,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The issue is useful for scenario-library expansion.,Heading drift,"[""manual_takeover""]","[""false_detection""]",CAR-184,las_vegas,road_test,8,0,1,ads_2026.06.3,S2,1781158293069
ISS-0946-VJ50FF,Pose jump,2026-06-10 16:50:02,1781135402809,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The case should be compared against the latest regression run.,Pose jump,"[""bad_case""]","[""takeover"", ""hard_brake""]",CAR-393,guangzhou,road_test,8,0,1,ads_2026.06.2,S2,1781139902809
ISS-0947-M19IIL,Destination approach loop,2026-06-17 15:05:19,1781733919827,routing,The route near the destination contained a short loop. Planning rejected the loop after re-evaluating the terminal segment. The issue is useful for scenario-library expansion.,Destination approach loop,"[""triage"", ""safety_review"", ""comfort""]","[""jerk"", ""takeover""]",CAR-504,austin,fleet_replay,8,0,1,ads_2026.07.0-beta,S2,1781734639827
ISS-0948-SUAOB2,Missing annotation field,2026-06-07 11:19:35,1780856375707,data_platform,The issue record lacked one annotation field required by downstream review. The remaining fields were sufficient for triage. The issue is useful for scenario-library expansion.,Missing annotation field,"[""manual_takeover"", ""bad_case""]","[""hesitation"", ""tracking_error""]",CAR-293,austin,fleet_replay,8,1,1,ads_2026.06.1,S2,1780865555707
ISS-0949-7UTX57,Route split ambiguity,2026-06-03 02:58:21,1780480701958,routing,The route planner produced a split with low lane guidance confidence. The vehicle delayed commitment until the next map segment. The record is suitable for module-owner follow-up.,Route split ambiguity,"[""regression"", ""manual_takeover""]",[],CAR-245,seattle,DHMI,3,0,0,ads_2026.06.3,S0,1780481481958
ISS-0950-W6XW7F,Route split ambiguity,2026-06-18 13:51:29,1781815889885,routing,The route planner produced a split with low lane guidance confidence. The vehicle delayed commitment until the next map segment. The issue is useful for scenario-library expansion.,Route split ambiguity,"[""manual_takeover"", ""regression""]","[""false_detection"", ""tracking_error""]",CAR-310,seattle,PERFTEST,8,1,1,ads_2026.06.2,S2,1781825609885
ISS-0951-T6H9YV,Late object detection,2026-06-15 06:54:33,1781531673777,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The issue is useful for scenario-library expansion.,Late object detection,"[""stuck"", ""low_confidence""]",[],CAR-755,san_francisco,fleet_replay,8,0,1,ads_2026.07.0-beta,S1,1781538513777
ISS-0952-XMJ0G4,Pose jump,2026-06-13 07:40:30,1781361630745,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The record is suitable for module-owner follow-up.,Pose jump,"[""triage"", ""bad_case""]","[""route_deviation""]",CAR-514,guangzhou,road_test,7,0,1,ads_2026.07.0-beta,S3,1781366910745
ISS-0953-0QR26C,Door status inconsistency,2026-06-15 16:32:45,1781566365666,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The case should be compared against the latest regression run.,Door status inconsistency,"[""comfort""]",[],CAR-255,beijing_yizhuang,fleet_replay,8,0,0,ads_2026.07.0-beta,S1,1781569065666
ISS-0954-ZTTMY6,Environment parameter drift,2026-06-05 05:15:34,1780661734899,simulation,Weather and surface parameters drifted from the scenario baseline. The test remained valid but needs tighter configuration control. The event was closed after offline triage.,Environment parameter drift,"[""route_blocker"", ""comfort"", ""triage""]","[""hard_brake"", ""false_detection""]",CAR-920,beijing_yizhuang,fleet_replay,7,0,0,ads_2026.07.0-beta,S0,1780665034899
ISS-0955-R0G8S4,Uncomfortable stop profile,2026-06-03 11:48:49,1780512529735,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The issue is useful for scenario-library expansion.,Uncomfortable stop profile,"[""stuck""]","[""takeover"", ""false_detection""]",CAR-335,austin,road_test,8,0,0,ads_2026.06.2,S0,1780517689735
ISS-0956-SKT1BU,Missing annotation field,2026-06-04 05:34:53,1780576493599,data_platform,The issue record lacked one annotation field required by downstream review. The remaining fields were sufficient for triage. The event was closed after offline triage.,Missing annotation field,"[""safety_review"", ""hard_brake"", ""bad_case""]","[""hesitation"", ""false_detection""]",CAR-455,austin,DHMI,7,0,0,ads_2026.06.3,S1,1780576793599
ISS-0957-HDKDZ0,Speed limit mismatch,2026-06-08 19:57:56,1780973876062,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The record is suitable for module-owner follow-up.,Speed limit mismatch,"[""low_confidence"", ""comfort"", ""hard_brake""]",[],CAR-722,beijing_yizhuang,PERFTEST,3,0,1,ads_2026.07.0-beta,S2,1780982816062
