review_id,business_id,business_name,city,state,stars,date,text,themes,themes_with_quotes_json
cU2sxSt1fePTgBBEG3EGfw,sD2yBIzp0SNYRMD4QfH9Jw,Starbucks,Philadelphia,PA,2,2019-06-16 23:37:29,"Not sure what happened, but I was given the worst Very Berry Hibiscus I've had in a long time. The drink was ready when I got there but tasted nothing like berries, just hibiscus and watered down juice. I've had this drink maybe a dozen times in my life, and have only had this problem here. It's a relatively new store, so maybe they didn't quite finish teaching the ratios/recipes.",drink_quality,"[{""theme_id"": ""drink_quality"", ""quote"": ""tasted nothing like berries, just hibiscus and watered down juice"", ""note"": ""Recipe execution issue, wrong ratios""}]"
JDNWGA6lJcO8XCv7UcnISA,Lswb5BgtMTWCsSw_blU4oA,Starbucks,Doylestown,PA,1,2018-04-03 13:24:18,"My two item order was served incorrectly and with attitude.  I always ask for my breakfast sandwich on a plate, and it is almost always served in a bag.  Besides being wasteful (and face it, Starbucks is pretty self-righteous about environmental friendliness), it is represents that getting a very simple order correct is unimportant.  I can't imitate in writing the attitude I received when I said the order was to be on a plate, but it was not friendly nor did she offer to make the order correct.
I visit Starbucks less and less, and this one often reminds me of how employee attitude affects workplace atmosphere and customer satisfaction.
I just ate my bacon, gouda, and egg sandwich and it was cold in the middle.",food_quality|barista_service|atmosphere_workspace,"[{""theme_id"": ""food_quality"", ""quote"": ""I just ate my bacon, gouda, and egg sandwich and it was cold in the middle."", ""note"": ""Temperature issue with sandwich""}, {""theme_id"": ""barista_service"", ""quote"": ""I can't imitate in writing the attitude I received when I said the order was to be on a plate, but it was not friendly nor did she offer to make the order correct."", ""note"": ""Unfriendly attitude, no service recovery""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""this one often reminds me of how employee attitude affects workplace atmosphere and customer satisfaction."", ""note"": ""Employee attitude impacts overall atmosphere""}]"
REe_RMV-U3d4xflebEQdqw,9_uigKs9GCwg9dFKkq_Kfg,Starbucks,Santa Barbara,CA,3,2009-07-07 22:40:52,"This one was mo' nicer than the one (at 1235 State) that I reviewed earlier, the one that twice dispensed ice coffee that tasted like crap.  Really friendly barista at the counter at this one.  And service was fast, the bottled water cold, the breakfast muffins piping hot -- and the ice coffee just as I wanted it.  Go here instead.  Three stars -- and for me, with my general bias against Starbuckses, that's pretty dang good.",barista_service|speed_wait_time|food_quality|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""Really friendly barista at the counter at this one."", ""note"": """"}, {""theme_id"": ""speed_wait_time"", ""quote"": ""service was fast"", ""note"": """"}, {""theme_id"": ""food_quality"", ""quote"": ""the breakfast muffins piping hot"", ""note"": ""Positive temperature""}, {""theme_id"": ""drink_quality"", ""quote"": ""the ice coffee just as I wanted it"", ""note"": ""Made correctly as ordered""}]"
q_43s8DoGG2HYNrBKDIxFA,vnEwE9OVCdQbXAJDYcCh1g,Starbucks,Nashville,TN,5,2013-11-27 18:17:25,"Great experience here. Easy walk from TPAC. Line moved fast. 
Inside and outside seating.

I do wish they had stand alone WiFi.",speed_wait_time|atmosphere_workspace,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""Line moved fast."", ""note"": ""Positive wait time experience""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""I do wish they had stand alone WiFi."", ""note"": ""WiFi limitation noted""}]"
7PMG4Y3ZoHnpfylTNvBQ-w,s0VpsfcyxwqvSGvvTPyPiA,Starbucks,Wilmington,DE,1,2015-06-29 01:53:42,I lived in Seattle many years and the Starbucks service in the Northwest is out of this world. The staff here is unfriendly unless the regional manager is working ...which then changes everyone's attitude. i  am amazed at how nice they are if he's in the building.  order is often wrong. Lines are long and slow moving. And for some reason the coffee here tastes horrible. I used to stop a lot more and they just seem so pissed off and the coffee sucks so I started going to Brew Haha and it's a lot better. even Dunkin Donuts at least they have a drive thru. the most disappointing Starbucks in the nation...,barista_service|barista_service|drink_quality|drink_quality|speed_wait_time,"[{""theme_id"": ""barista_service"", ""quote"": ""The staff here is unfriendly unless the regional manager is working ...which then changes everyone's attitude."", ""note"": ""Staff attitude varies by manager presence""}, {""theme_id"": ""barista_service"", ""quote"": ""they just seem so pissed off"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""order is often wrong"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""for some reason the coffee here tastes horrible"", ""note"": """"}, {""theme_id"": ""speed_wait_time"", ""quote"": ""Lines are long and slow moving."", ""note"": """"}]"
rGFUsHmaD564rsVriszzmg,elX9a3nvGMSweRaMWgSb0Q,Starbucks,Santa Barbara,CA,2,2017-01-18 17:31:20,"Good luck moving around in this clutter claustrophobia nightmare! If one wants to chillax at their local starbucks and do what one does while chillaxing at a Starbucks, this location is NOT THE LOCATION FOR YOU! If you wanna be crammed in a little space around a ton of rude people and hapless employees doing their best to serve said rude people, then this IS THE LOCATION FOR YOU! I choose to do neither, I'm out!",atmosphere_workspace|atmosphere_workspace|barista_service,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""chillax at their local starbucks and do what one does while chillaxing at a Starbucks, this location is NOT THE LOCATION FOR YOU"", ""note"": ""Not suitable for relaxing or working""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""crammed in a little space"", ""note"": ""Overcrowded seating area""}, {""theme_id"": ""barista_service"", ""quote"": ""ton of rude people and hapless employees doing their best to serve said rude people"", ""note"": ""Employees overwhelmed by difficult customers""}]"
Np9If5t7IcFbxN9ehPJtag,NmJX_LZ7ShIZqspI31RVZA,Starbucks,Santa Barbara,CA,3,2014-09-08 22:13:00,"I guess this pace was okay as far as a Starbucks goes, i mean I didn't have any issues with my order... but it was crowded. The real turn off was when I discovered that the crowd consisted mainly of students from Westmont...and the last place on earth I want to be in in a room full of students from a Private Christian College...seriously, what kind of education is that? I'll hit the another location next time.",atmosphere_workspace,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""it was crowded"", ""note"": ""Crowd negatively impacted experience""}]"
sJ6s9-ztRz4JuQfkoe7CIg,6z3n9bxWvYWDEcrvuahjtA,Starbucks,Tucson,AZ,3,2014-01-05 20:48:10,"I have a couple complaints about this Starbucks. My boyfriend and I live nearby, so this is the Starbucks we frequent, especially when we need a pick-me-up on our way to Phoenix. We usually get a coffee and a breakfast sandwich. My favorite is the spinach feta wrap, which is always perfection but twice now my boyfriend has gotten the sausage & egg sandwich and it's been cold in the middle. 

Another time, we frequented this place was to get an iced tea and a latte. I ordered an unsweetened passion fruit and the bf got a vanilla latte. His came out at least 5 minutes before mine and when I finally got mine and took a sip, I could tell it had sweetener in it. I checked the cup label to see if it said unsweetened, and it did. I stood there for another couple minutes before an employee approached me and made me a new drink. This all wouldn't have bothered me so much if I didn't have to wait so long in between Erik's drink and mine.",food_quality|speed_wait_time|barista_service,"[{""theme_id"": ""food_quality"", ""quote"": ""twice now my boyfriend has gotten the sausage & egg sandwich and it's been cold in the middle"", ""note"": ""Temperature issue with sandwich""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""His came out at least 5 minutes before mine"", ""note"": ""Uneven drink timing""}, {""theme_id"": ""barista_service"", ""quote"": ""I stood there for another couple minutes before an employee approached me and made me a new drink"", ""note"": ""Delayed service recovery response""}]"
lRWiNJqCL47cirBoB5ugQg,niV3iDWcxuKFOJr3qWp9pQ,Starbucks,Tampa,FL,1,2015-07-15 14:25:47,"Worst Starbucks I've ever been to. Parking is terrible, the service is slow and inaccurate, and the employees are rude. Don't bother asking for decaf because they make it regular despite the request.",speed_wait_time|drink_quality|barista_service,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""the service is slow"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""Don't bother asking for decaf because they make it regular despite the request."", ""note"": ""Order accuracy issue""}, {""theme_id"": ""barista_service"", ""quote"": ""the employees are rude"", ""note"": """"}]"
2VwoWKWyskzCCRRsznES-Q,VA3WTqU9b88Zgck34s-0sg,Starbucks,Smyrna,TN,5,2015-11-19 23:17:36,This is the fastest Starbucks drive thru I've ever experienced. The stores in Clarksville need to take a page from the Smyrna store's manual! I've been about 8 or 9 times and this store is always fast and my drink accurate.,drive_thru|speed_wait_time|drink_quality,"[{""theme_id"": ""drive_thru"", ""quote"": ""This is the fastest Starbucks drive thru I've ever experienced."", ""note"": ""Positive comparison to other locations""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""this store is always fast"", ""note"": ""Consistent fast service""}, {""theme_id"": ""drink_quality"", ""quote"": ""my drink accurate"", ""note"": ""Order accuracy consistently good""}]"
_jGMWuELBM7WsQVPjh_eDg,R6IRHj65pEE-YJHVudBuVQ,Starbucks,Reno,NV,5,2018-09-20 04:04:30,Starbucks South Meadows gets an A. The staff is friendly. They have a nice drive thru and are open late. Love the chai cream frappuccino. Liquid heaven.,barista_service|drive_thru|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""The staff is friendly."", ""note"": """"}, {""theme_id"": ""drive_thru"", ""quote"": ""They have a nice drive thru"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""Love the chai cream frappuccino. Liquid heaven."", ""note"": """"}]"
_ILR3X2BBD2vNQ8ozFyc7A,xsbUN2133MlOmQlAqRPVtA,Starbucks,Penns Grove,NJ,2,2016-08-09 14:57:12,"Chai latte tasted horrible, like the syrup was rancid. Asked for a replacement, same thing. Lots of flies on the ceiling. I give two stars because they were helpful in trying to remake the drink.",drink_quality|cleanliness|barista_service,"[{""theme_id"": ""drink_quality"", ""quote"": ""Chai latte tasted horrible, like the syrup was rancid"", ""note"": ""Issue persisted in remake""}, {""theme_id"": ""cleanliness"", ""quote"": ""Lots of flies on the ceiling"", ""note"": """"}, {""theme_id"": ""barista_service"", ""quote"": ""they were helpful in trying to remake the drink"", ""note"": ""Positive service recovery effort""}]"
xbkxCbiuDIOsVT_dvLoJtw,XWbWhTXkyzfhwh4dbfwEAA,Starbucks,Boise,ID,4,2010-05-02 17:53:41,"You know, I try to stick with local businesses, but I can't help my addiction to a consistently great tasting Americano...

This is the location I frequent most when I'm not traveling. The staff are friendly, and if you visit frequently will greet you by name. The space is roomy with plenty of tables, a couple of comfy chairs, and one table that is big enough to spread out your work. The WiFi is your standard AT&T pay-for-time-online.

The people watching is good almost always, but especially during the AM on weekdays when we're all migrating in to work...",drink_quality|barista_service|atmosphere_workspace,"[{""theme_id"": ""drink_quality"", ""quote"": ""I can't help my addiction to a consistently great tasting Americano"", ""note"": ""Praises consistent drink quality""}, {""theme_id"": ""barista_service"", ""quote"": ""The staff are friendly, and if you visit frequently will greet you by name"", ""note"": ""Personal recognition of regulars""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""The space is roomy with plenty of tables, a couple of comfy chairs, and one table that is big enough to spread out your work"", ""note"": ""Good workspace setup""}]"
l47TBATutWdxqO00Kowmlg,sA-jrCH-R5741DQ3LWi9Mw,Starbucks,Levittown,PA,1,2018-01-21 17:34:55,"WORSE CUSTOMER SERVICE !!

This morning I went into the Langhorne, PA Starbucks and was treated very badly. As I stood there where for someone to ask for my order one of the workers walked pass me behind the counter to go wipe down the tables. I continued to stand there waiting for someone to take my order. While standing there another customer came in and we both stood there waiting. Then the girl wiping the tables walked back around the counter and asked for my order. I COULD NOT BELIEVE IT!!!! While I was standing there she was wiping down tables and when I said something she said""I had to wipe down the tables"". She didn't say sorry or I apologize nothing. I think she should be fired.

I was so happy to see this Starbucks open but it is HORRIBLE!!!! Starbucks suppose to be more than a fast food coffee shop. I thought they card about customer service and their customers. I guess only the Starbucks in certain neighborhoods get the employees who care about their customers. I am so upset by this. I called the district manager so we will see what happens if he cares. 

If you just want cheap fast food service go to the Langhorne, PA Starbucks but if you want good service and coffee go to yardley or even the giant supermarket Starbucks in Langhorne, PA or Lawrenceville, NJ.",barista_service|barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""one of the workers walked pass me behind the counter to go wipe down the tables. I continued to stand there waiting for someone to take my order."", ""note"": ""Ignored while waiting, no acknowledgment""}, {""theme_id"": ""barista_service"", ""quote"": ""she said\""I had to wipe down the tables\"". She didn't say sorry or I apologize nothing."", ""note"": ""No apology for making customer wait""}]"
naSQ2A3pqrWi2UoyU7-mHg,N6qpuOBs3SE3wn9t0dRNIg,Starbucks,O'Fallon,IL,1,2019-09-03 02:06:32,"Location has a bad fly problem and service definitely needs to be better.  My mother-in-law mentioned the flys were horrible inside and seating wasn't the best. So benefit of doubt we went anyways and at first was in drive thru which was going very slow, so we went inside and ordered the coffees and asked for banana loaf (they didn't have any). Had to wait over 10 minutes to get our drinks.  That is when we saw dead flies everywhere and in the window seals.  Very disappointed since the location is newer expected a lot more and the team seemed overwhelmed.",speed_wait_time|food_quality|barista_service|cleanliness|atmosphere_workspace|drive_thru,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""Had to wait over 10 minutes to get our drinks."", ""note"": ""Inside ordering after leaving slow drive-thru""}, {""theme_id"": ""food_quality"", ""quote"": ""asked for banana loaf (they didn't have any)"", ""note"": ""Item unavailable""}, {""theme_id"": ""barista_service"", ""quote"": ""service definitely needs to be better"", ""note"": ""Team seemed overwhelmed""}, {""theme_id"": ""cleanliness"", ""quote"": ""dead flies everywhere and in the window seals"", ""note"": ""Fly problem mentioned by family too""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""seating wasn't the best"", ""note"": """"}, {""theme_id"": ""drive_thru"", ""quote"": ""at first was in drive thru which was going very slow"", ""note"": ""Switched to inside ordering instead""}]"
q5ZeIL_CTQ8aXXTl0qzQlA,NOeEa5aJpUF38qxi2Bj5Gg,Starbucks,Yardley,PA,4,2016-03-13 20:52:40,"Parking here is murder. They only have 4 spots which are almost always occupied. This is easily remedied by parking at the CVS across the street or on Penn Valley Drive. Both are fairly reasonable options. 

Other than parking issues, this is a great branch. The lines are small, the staff is quick, they have a few tables out back overlooking Lake Afton, and there's also plenty of free seating available inside. 

It can get crowded from time to time, but overall, this is a nice, pleasant place to get your AM coffee.",speed_wait_time|atmosphere_workspace,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""The lines are small, the staff is quick"", ""note"": ""Positive mention of speed and line length""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""they have a few tables out back overlooking Lake Afton, and there's also plenty of free seating available inside"", ""note"": ""Seating availability and ambiance""}]"
dDQSQ6laUHL4JVVknPYt8Q,IVyJwu55f0s42Cg6EWr08A,Starbucks,Tampa,FL,4,2016-10-30 14:20:54,"(4) ~ (For the one @ GATE F) very good overall, mainly because they have a Clover Brewing System!;). NOTE:. You rarely see Clovers at airport Starbucks.  Unfortunately I noticed it too late, so this review is a REMINDER to self;)LOL

MENU
** Clover Brewed Coffee = (5) Excellent!
* Dark French Roast = (3.75) Good
* Chile Mocha = (3.25) pretty good, but not great",drink_quality|drink_quality|drink_quality,"[{""theme_id"": ""drink_quality"", ""quote"": ""Clover Brewed Coffee = (5) Excellent!"", ""note"": ""Praised Clover brew quality""}, {""theme_id"": ""drink_quality"", ""quote"": ""Dark French Roast = (3.75) Good"", ""note"": ""Positive on French Roast""}, {""theme_id"": ""drink_quality"", ""quote"": ""Chile Mocha = (3.25) pretty good, but not great"", ""note"": ""Mixed feedback on Chile Mocha""}]"
U-K5npKjsTNYKr-hCrvGHQ,Ddg-J_j0YFErk7wpMtH_0A,Starbucks,Reno,NV,4,2018-01-11 20:38:03,"This is the newest SB in NWReno, and it has all the things you might expect...
and that fancy CLOVER machine.
https://www.starbucks.com/coffee/learn/clover

I may not often get a cup from the Clover, but DAMN it makes the place smell better than most Starbucks.

---
Also, very kid friendly, and the crew is nice, even when I show up to meet with my boss, and not my cute kids.",barista_service|atmosphere_workspace,"[{""theme_id"": ""barista_service"", ""quote"": ""the crew is nice, even when I show up to meet with my boss, and not my cute kids"", ""note"": ""Friendly service regardless of customer situation""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""I show up to meet with my boss"", ""note"": ""Used as workspace for meetings""}]"
5TtWnaN4qqxoL2z209BJuQ,uvb3NcpqBEaCrrcyfNF-wA,Starbucks,Carpinteria,CA,2,2017-08-20 22:04:20,Extremely dirty. Not impressed with this particular store. Walls. Floors bathroom fixtures etc all stick and dirty. Makes me not want to come back,cleanliness,"[{""theme_id"": ""cleanliness"", ""quote"": ""Walls. Floors bathroom fixtures etc all stick and dirty."", ""note"": ""Multiple surfaces described as sticky and dirty""}]"
eToOwkQ0FOwWwmvnmGKFwQ,lCpO0y4VR19qMGWprbiGDQ,Starbucks,Reno,NV,2,2015-04-01 04:27:37,"This was my favorite go to Starbucks when Stephanie managed it. When she left to open her own business it went down hill. The garbage cans are ALWAYS full. My drink is usually wrong and the staff just isn't in sync. I hear the staff complaining about something most of the time, be it personal or about work. Doesn't make for a very positive experience. The drive thru is slower than molasses in November and most of the time, after that long wait, the drink is wrong. The store is not neat and tidy any longer and just lacks that warmth it had when Stephanie was manager. 
Sorry to give such a negative review but, unfortunately after having tried to stick it out through the transition of management, I just don't go there except for ground coffee and only if I'm I'm the area. Very sad to see this store go down hill.",drink_quality|barista_service|drive_thru|atmosphere_workspace,"[{""theme_id"": ""drink_quality"", ""quote"": ""My drink is usually wrong"", ""note"": ""Recurring accuracy issue""}, {""theme_id"": ""barista_service"", ""quote"": ""I hear the staff complaining about something most of the time, be it personal or about work. Doesn't make for a very positive experience."", ""note"": ""Negative staff interactions""}, {""theme_id"": ""drive_thru"", ""quote"": ""The drive thru is slower than molasses in November and most of the time, after that long wait, the drink is wrong."", ""note"": ""Both speed and accuracy issues""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""just lacks that warmth it had when Stephanie was manager"", ""note"": ""Lost welcoming ambiance""}]"
4wE7Od4nr4PRTTm0-xoDeQ,co28Isl2nsvX4-dd33R_yw,Starbucks,Sparks,NV,3,2018-12-09 20:30:03,"We went to this Starbucks about a month ago & a bit disappointed!
My latte was good, the baristas very nice, but what I didn't like was how dirty it was.
No one cleaned the tables which is disgusting,
Thought it might be better outside...nope!
Tables had not been cleaned either!
Come on, it doesn't take much to clean a table!
Lots of coffee places to choose from, prob won't go back!",drink_quality|barista_service|cleanliness|cleanliness,"[{""theme_id"": ""drink_quality"", ""quote"": ""My latte was good"", ""note"": ""Positive on beverage quality""}, {""theme_id"": ""barista_service"", ""quote"": ""the baristas very nice"", ""note"": ""Staff friendliness praised""}, {""theme_id"": ""cleanliness"", ""quote"": ""No one cleaned the tables which is disgusting"", ""note"": ""Indoor tables not cleaned""}, {""theme_id"": ""cleanliness"", ""quote"": ""Tables had not been cleaned either!"", ""note"": ""Outdoor tables also dirty""}]"
oteKEGxeibfq-XzGgLFPyA,NCHUoBAMTDqI754PICPN9A,Starbucks,Isla Vista,CA,3,2015-09-05 05:09:29,"I have ordered a couple of times here and sometimes their coffee is good, but on occasion you get a cup of milk with watered down coffee. On one occasion I asked for a caramel macchiato and it tasted like milk with caramel. No coffee whatsoever, and I was disappointed because I love Starbucks! But overall it's a good way to grab a quick coffee if your on the go or if you're late. And the next time, I might ask for an extra shot in my macchiato :). ""Happy Eating!""",drink_quality|drink_quality|speed_wait_time,"[{""theme_id"": ""drink_quality"", ""quote"": ""on occasion you get a cup of milk with watered down coffee"", ""note"": ""Inconsistent drink preparation""}, {""theme_id"": ""drink_quality"", ""quote"": ""I asked for a caramel macchiato and it tasted like milk with caramel. No coffee whatsoever"", ""note"": ""Missing espresso in macchiato""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""it's a good way to grab a quick coffee if your on the go or if you're late"", ""note"": """"}]"
zfK0zH-S4p8LLHjEV1KgBg,_v-qR0-RePoOX3OD9xDKTA,Starbucks,Metairie,LA,2,2021-10-17 01:04:04,"Barista taking my order decided to dissect my coffee verbally and  drag out the ordering process. I've ordered the same coffee forever. It's not that complicated. It was as if she needed to prove she knew something about coffee in general, for no good reason, confuse me about my own order, and hold up the line in the process. Now I have a headache on top of needing coffee! Also, after all of that knowledge she attempted to drop (Yep! You guessed it!!) she fixed my coffee wrong!  I'm hoping to not need coffee in this area ever again. If so, I'll keep driving to the next Starbucks.",barista_service|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""hold up the line in the process"", ""note"": ""Unnecessary delays caused by barista""}, {""theme_id"": ""drink_quality"", ""quote"": ""after all of that knowledge she attempted to drop (Yep! You guessed it!!) she fixed my coffee wrong"", ""note"": ""Order made incorrectly""}]"
KESVP40sx87XMtjfBxq2qQ,mBcvp7NarEQEviJyRiX23Q,Starbucks,Philadelphia,PA,3,2017-01-12 12:25:03,"Smaller Starbucks in the Olde City section of Philly. Can get cramped when busy. seating is at a premium. Typical food and drinks here. Service is the usual efficient folks/kids that work at these places. Never any issues. Parking of course is tough in this area. Does the job for Starbucks fans that live and work in the area and want a drink or bite to go,  but if you are looking for place to bring your laptop and sip your latte slowly there are better Starbucks to be found.",atmosphere_workspace|atmosphere_workspace|barista_service,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""Can get cramped when busy. seating is at a premium."", ""note"": ""Limited seating availability""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""if you are looking for place to bring your laptop and sip your latte slowly there are better Starbucks"", ""note"": ""Not ideal for working""}, {""theme_id"": ""barista_service"", ""quote"": ""Service is the usual efficient folks/kids that work at these places. Never any issues."", ""note"": ""Consistently efficient service""}]"
Zs_2ckooqdpiaZMU6mI5SA,58Vd48_6D1Myd_M1xWepJg,Starbucks,Tampa,FL,1,2016-09-27 11:39:16,"Walked out this morning, they are too busy filling pick up orders to handle customers waiting in line!!",mobile_app_order|speed_wait_time,"[{""theme_id"": ""mobile_app_order"", ""quote"": ""too busy filling pick up orders to handle customers waiting in line"", ""note"": ""Mobile orders prioritized over in-store customers""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""Walked out this morning, they are too busy filling pick up orders to handle customers waiting in line"", ""note"": ""Customer left due to wait""}]"
gSEzwSsCvDxkcT0tulayoQ,_tTKZJ89dS404ZEVnHa-Cw,Starbucks,Goleta,CA,1,2019-06-14 19:20:11,waited an hour for a medium 8 dollar hot chocolate and they didn't even put whipped cream on it. heartless.,speed_wait_time|drink_quality|pricing_value,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""waited an hour for a medium 8 dollar hot chocolate"", ""note"": ""Extremely long wait for simple drink""}, {""theme_id"": ""drink_quality"", ""quote"": ""they didn't even put whipped cream on it"", ""note"": ""Missing standard ingredient""}, {""theme_id"": ""pricing_value"", ""quote"": ""medium 8 dollar hot chocolate"", ""note"": ""Price mentioned in negative context""}]"
WM-c3jkEjSeLZEIgjSYB3g,hNH1ILskk1qu7TA0rBvvlw,Starbucks,Indianapolis,IN,4,2019-06-08 15:04:16,"My mom and I go for coffee here all the time and they always do a great job! The drive through workers are almost always incredibly nice and bright people, and we've had our drinks paid for/paid for other people's orders multiple times. A fun little community Starbucks",barista_service|drive_thru,"[{""theme_id"": ""barista_service"", ""quote"": ""The drive through workers are almost always incredibly nice and bright people"", ""note"": ""Consistent positive staff interactions""}, {""theme_id"": ""drive_thru"", ""quote"": ""The drive through workers are almost always incredibly nice and bright people"", ""note"": ""Regularly uses drive-thru""}]"
DyVe_S8Q-3XpmJc92FFpzw,yi1qt3cUK-RojZPXEjVFXQ,Starbucks,Reno,NV,5,2012-12-18 23:39:32,"The all glass walls have outlets all along the way. Perfect for laptop camping. The store is large, and not overly crowded.",atmosphere_workspace,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""The all glass walls have outlets all along the way. Perfect for laptop camping."", ""note"": ""Workspace-friendly design with power access""}]"
eL4N9yOAiJ3M5-nqnZMCJg,HlaqPcOkOb7AjLpYU5fsoA,Starbucks,Sahuarita,AZ,5,2016-06-17 00:50:19,"This is my favorite Starbucks location. The staff are really friendly and always remember my name and order. Even though the line does get long sometimes, they get through it very quickly. My drink is always perfectly made, and I definitely prefer this location over the other ones in town.",barista_service|speed_wait_time|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""The staff are really friendly and always remember my name and order."", ""note"": ""Personal recognition of regular customer""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""Even though the line does get long sometimes, they get through it very quickly."", ""note"": ""Positive despite longer lines""}, {""theme_id"": ""drink_quality"", ""quote"": ""My drink is always perfectly made"", ""note"": ""Consistent quality""}]"
qNyGrLUvG2WarGPmjdwdnw,YwlhxsSsa5WcrR-_myL9qQ,Starbucks,Kirkwood,MO,5,2012-01-24 21:48:57,"How the F do you give a corporation business a 5 star? I dont know?  But go visit this Starbucks to find out. 

All starbucks suck. Yes true story.  But when you need a decent cup of coffee fast you dont have much of an option.  

Its like ass crack early.  Like super ass crack.  This cute chick greeted me with no problems!  Im thinkign wow, its way to early to be this nice.. but she pulled it off, but the best part was customizing my black coffee with zero problems or lip or attitude or faces, etc.",speed_wait_time|barista_service,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""when you need a decent cup of coffee fast"", ""note"": ""Implies this location delivers on speed""}, {""theme_id"": ""barista_service"", ""quote"": ""the best part was customizing my black coffee with zero problems or lip or attitude or faces"", ""note"": ""Staff handled customization requests well""}]"
AF4CAaou5n3nrzJ-kZxrmA,48hwr-F1xEFfHdTD1ueE2A,Starbucks,Philadelphia,PA,4,2019-01-09 15:23:31,I clearly come here too often- they know my name and order! It's a very small space and the staff is friendly! They really get people in and out of here- I like this location as it's not as crowded as the other stores in town!,barista_service|barista_service|speed_wait_time,"[{""theme_id"": ""barista_service"", ""quote"": ""they know my name and order"", ""note"": ""Regular customer recognition""}, {""theme_id"": ""barista_service"", ""quote"": ""the staff is friendly"", ""note"": """"}, {""theme_id"": ""speed_wait_time"", ""quote"": ""They really get people in and out of here"", ""note"": ""Fast service""}]"
rHBWfpQvbLUJxzC9tHwmeg,oT5Bidkfa7cGOp1806ryXQ,Starbucks,Indianapolis,IN,2,2017-02-20 18:08:10,"It takes a lot for me to give a Starbucks a low score but this location is not my favorite. I ran into an issue where one of the drinks I ordered required ""steamed lemonade"" the barista was very rude when replying that ""we don't steam lemonade"" and when I asked why he simply asked the manager. The manager stated it was a ""health code"" violation and stated they couldn't make my drink. They didn't offer to sub the lemonade for anything or even to NOT steam the lemonade, they just moved on to the next customer. I contacted their customer service and they said there's no reason the lemonade couldn't be steam and apologized profusely for the situation. To this day I still avoid this location, it's worth it to drive further down the road.",barista_service|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""the barista was very rude when replying that \""we don't steam lemonade\"""", ""note"": ""Staff unhelpful, didn't offer alternatives""}, {""theme_id"": ""drink_quality"", ""quote"": ""The manager stated it was a \""health code\"" violation and stated they couldn't make my drink."", ""note"": ""Refused customization incorrectly per corporate""}]"
